id,question,context,gold_answer,dataset
5a7f66f155429969796c1a33,What 3 countries are part of the legal name of the airline that merged with Braathens in 2004?,"Legal name: Legal name is the name that identifies a person for legal, administrative and other official purposes.  A person's first legal name generally is the name of the person that was given for the purpose of registration of the birth and which then appears on a birth certificate (see ""birth name""), but may change subsequently.  Most jurisdictions require the use of a legal name for all legal and administrative purposes, and some jurisdictions permit or require a name change to be recorded at marriage.  The legal name may need to be used on various government issued documents (e.g., a court order).  The term is also used when an individual changes his/her first or full name, typically after reaching a certain legal age (usually eighteen or over, though it can be as low as fourteen in several European nations). List of Braathens destinations: Braathens (until 1998 known as Braathens SAFE) was a Norwegian scheduled and charter airline that operated from 1946 to 2004.  The airline used 53 airports serving 50 destinations, 23 of which were in Norway and 6 in Sweden.  Braathens provided international services to 24 airports serving 22 cities in 17 countries.  Seven of these cities are in Asia, the rest in Europe.  In addition, Braathens served numerous destinations as both a regular and an ad-hoc charter airline.  Braathens' main hubs were Oslo Airport, Fornebu (1949–98), Oslo Airport, Gardermoen (1998–2007) and Stockholm Arlanda Airport (1997–99).  The main technical base was at Stavanger Airport, Sola. Braathens Helikopter: Braathens Helikopter A/S was a Norwegian helicopter airline based at Stavanger Airport, Sola, and Bergen Airport, Flesland.  It used a fleet of seven Aérospatiale Super Pumas to serve offshore oil platforms in the North Sea.  The customers were Phillips Petroleum, Norsk Hydro, Statoil, Amoco and British Petroleum, serving their oil fields Ekofisk, Oseberg, Gullfaks, Veslefrikk, Valhall, Ula and Gyda.  Braathens Helikopter operated from 1989 to 1993, after which it was sold to and merged with the main competitor, Helikopter Service.  Braathens Helikopter was owned by Ludvig G. Braathens Rederi and was a sister company of the airline Braathens SAFE. Rosemary Edghill: The publishers of her first novel felt that ""Eluki Bes Shahar"" (her legal name at the time) sounded insufficiently English to attract readers, so she adopted the pen-name Rosemary Edghill, which became her legal name in 2004.  Her sister, a reference librarian, writes as India Edghill. Star Search (Singapore season 8): From March 2003, Star Search 2003 began its 3-nationwide talent search for individuals with star potential in Singapore, Malaysia and China.  Auditions have been carried out in each of the 3 countries and training for the shortlisted star wannabes are ongoing.  Each of the 3 countries will then select 4 Star Search contestants (2 male, 2 female) to compete at the Grand Finals on June 29 in Singapore. History of Braathens (1994–2004): Braathens SAFE'",Denmark–Norway–Sweden,hotpot
5abbda84554299642a094b5b,What is the ratio of flow velocity past a boundary to the local speed of sound for a Saab JAS 39 Gripen?,"Link-ZA: Link-ZA (also ""Link ZA"" or ""LinkZA"") is a tactical data link system used by the South African National Defence Force.  It is the data communication component of the ""Combat Net Interoperability Standard"" (CNIS).  Development began in the early 1990s when South Africa acquired a wide variety of high technology defence equipment such as Saab JAS 39 Gripen fighter jets, BAE Hawk lead-in fighter trainers, Valour-class frigates and other weapons systems.  Because South Africa was not able to acquire the NATO standard Link-16 system an indigenous system was developed. Saab 38: The Saab 38 (also known as B3LA or A 38/Sk 38) was a single-engine jet trainer and attack aircraft planned by Saab during the 1970s.  The project was a collaboration between Saab and the Italian aircraft manufacturer Aermacchi.  It was to replace the older Saab 105 jet trainer in the Swedish Air Force, but the aircraft never got past the drawing board and was canceled in 1979 in favour of the more advanced Saab JAS 39 Gripen fighter. Pitot tube: A Pitot ( ) tube, also known as Pitot probe, is a pressure measurement instrument used to measure fluid flow velocity.  The pitot tube was invented by the French engineer Henri Pitot in the early 18th century and was modified to its modern form in the mid-19th century by French scientist Henry Darcy.  It is widely used to determine the airspeed of an aircraft, water speed of a boat, and to measure liquid, air and gas flow velocities in certain industrial applications.  The pitot tube is used to measure the local flow velocity at a given point in the flow stream and not the average flow velocity in the pipe or conduit. Industrigruppen JAS: Industrigruppen JAS (IG JAS) was a Swedish industrial consortium under executive director Harald Schröder founded in August 1980 by Saab-Scania (later Saab), Volvo Flygmotor, LM Ericsson, Svenska Radioaktiebolaget Communications and Förenade Fabriksverken (FFV) for the development, construction and manufacturing of the new Swedish combat aircraft JAS 39 Gripen on behalf of the Swedish Airforce. The tender was submitted in June 1981 to Försvarets Materielverk (FMV), and on 30 June 1982 a contract was signed for development, and for five prototype aircraft and 30 production aircraft. Saab JAS 39 Gripen: The Saab JAS 39 Gripen (English: ""griffin"" ) is a light single-engine multirole fighter aircraft manufactured by the Swedish aerospace company Saab.  It was designed to replace the Saab 35 Draken and 37 Viggen in the Swedish Air Force (""Flygvapnet"").  The Gripen has a delta wing and canard configuration with relaxed stability design and fly-by-wire flight controls.  It is powered by the Volvo RM12, and has a top speed of Mach 2.  Later aircraft are modified for NATO interoperability standards and to undertake in-flight refuelling. A-Darter: The V3E A-Darter (Agile Darter) is a modern short-range infrared homing (""heat seeking"") air-to-air missile, featuring countermeasures resistance with a 180-deg",2,hotpot
5abe3dc65542993f32c2a0c4,"SWX Right Now airs on the station that broadcasts on what channel in Billings, Montana?","KBXI: KBXI (92.5 FM, ""MoJo 92.5"") is a commercial radio station licensed in Park City, Montana, broadcasting to the Billings, Montana, area.  KBXI airs an adult hits music format.  Licensed to Park City, Montana, United States, the station serves the Billings area.  The station is currently owned by local radio personality Kurt Anthony, through licensee Anthony Media Inc.  Anthony also operates Twang 107.5 and Crossroads 105.1. KEWF: KEWF is a commercial radio station in Billings, Montana, broadcasting on 98.5 FM.  KEWF airs a country music format branded as “98.5 The Wolf”.  The station formerly went by the call letters KGHL- FM before former sister station KGHL- AM 790 was sold to new owner Northern Broadcasting System.  Licensed to Billings, Montana, United States, the station serves the Billings area.  The station is currently owned by Radio Billings, LLC. KRSQ: KRSQ (101.9 MHz) is a commercial radio station in Laurel, Montana, serving the Billings, Montana area.  The station airs a CHR music format branded as “Hot 101.9”.  Licensed to Laurel, Montana, United States, the station serves the Billings area.  The station is currently owned by Radio Billings, LLC. KKBR: KKBR (97.1 FM) - operating as 97.1 Kiss FM - is a commercial radio station in Billings, Montana.  Licensed to Billings, Montana, United States, the station serves the Billings area.  The station is currently owned by Townsquare Media Billings License, LLC.  The station has obtained a construction permit from the FCC for a power increase to 100,000 watts. KUMV-TV: KUMV-TV, channel 8, is the NBC affiliate for Williston, North Dakota.  The station operates as a semi-satellite of KMOT in Minot, North Dakota.  This outlet broadcasts a high definition digital signal on VHF channel 8 (or virtual channel 8.1 via PSIP) from a transmitter west of Williston near the North Dakota/Montana border.  KUMV identifies itself as a station in its own right, but simulcasts all programming from KMOT.  However, KUMV airs local news inserts into KMOT's weeknight newscasts, airs separate commercials and station identifications.  The station maintains its studios and advertising sales office at the intersection of Main Street (U.S. 2 Business) and 6th Street East in Williston.  The Montana portion KUMV's viewing area is within the Mountain time zone, and the station airs 6 p.m. starts to primetime rather than the usual 7 p.m. for the time zone.  The station can also be seen on Midcontinent cable channel 5 in Williston, and cable channel 8 in most other areas.  There is a high definition feed provided on Midcontinent digital channel 605. KXMD-TV: KXMD-TV, channel 11, is the CBS affiliate for Williston, North Dakota.  The station operates as a semi-satellite of KXMC-TV in Minot, North Dakota.  This outlet broadcasts a high definition digital signal on UHF channel 14 (or virtual channel 11.1 via PSIP) from a transmitter west of Williston near the North Dakota/Montana border.  KXMD identifies itself as a statio",8,hotpot
5ae489ab5542995ad6573d62,"Which player, who also played for the New Jersey Nets and the Golden State Warriors, finished third in the league with 231 three-point field goals during the 1995-96 Atlanta Hawks season?","Mookie Blaylock: Daron Oshay ""Mookie"" Blaylock (born March 20, 1967) is an American retired professional basketball player.  He spent 13 years in the National Basketball Association (NBA) with three different teams, namely the New Jersey Nets, Atlanta Hawks, and the Golden State Warriors. George T. Johnson: George Thomas Johnson (born December 18, 1948) is an American retired professional basketball player.  A 6'11"" forward/center born in Tylertown, Mississippi and from Dillard University, he played in 13 NBA seasons (1972–1983; 1984–1986) as a member of the Golden State Warriors, the Buffalo Braves, the New Jersey Nets, the San Antonio Spurs, the Atlanta Hawks, and the Seattle SuperSonics. Garry St. Jean: Garry St. Jean (born February 10, 1950 in Chicopee, Massachusetts) is an American former professional basketball coach and executive.  St. Jean was head coach of the Sacramento Kings from 1992 through 1997.  He later became the general manager of the Golden State Warriors, and in 1999–2000 he doubled as a head coach after P.J. Carlesimo was fired.  St. Jean was a pro scout for the New Jersey Nets in the 2010–11 season.  He has been an in-studio analyst for Golden State Warriors coverage on Comcast SportsNet Bay Area since the start of the 2011-2012 season. 1995–96 Atlanta Hawks season: The 1995–96 NBA season was the Hawks' 47th season in the National Basketball Association, and 28th season in Atlanta.  During the offseason, the Hawks re-acquired Spud Webb from the Sacramento Kings.  The Hawks played above .500 during the first month of the season, but then struggled losing 10 of their 14 games in December before posting a ten-game winning streak in January.  At midseason, Webb was traded along with Andrew Lang to the Minnesota Timberwolves for Christian Laettner and Sean Rooks.  The Hawks finished fourth in the Central Division with a 46–36 record.  Head coach Lenny Wilkens reached a significant milestone, becoming the first NBA coach to reach 1,000 victories.  Steve Smith led the Hawks in scoring averaging 18.1 points per game, and Mookie Blaylock finished third in the league with 231 three-point field goals, which was a franchise record for the team. Field goal percentage: Field goal percentage in basketball is the ""ratio"" of field goals ""made"" to field goals ""attempted"".  Its abbreviation is FG%.  Although three-point field goal percentage is often calculated separately, three-point field goals are included in the general field goal percentage.  Instead of using scales of 0 to 100%, the scale .000 to 1.000 is commonly used.  A higher field goal percentage denotes higher efficiency.  In basketball, a FG% of .500 (50%) or above is considered a good percentage, although this criterion does not apply equally to all positions.  Guards usually have lower FG% than forwards and centers. Field goal percentage does not completely tell the skill of a player, but a low field goal percentage can indicate a poor offensive player or a player who takes many",Mookie Blaylock,hotpot
5a7e1b7155429965cec5ea6c,Saltillo Engine is an engine plant in Ramos Arizpe that belongs to the American subsidiary of what company?,"Miguel Ramos Arizpe: Don Miguel Ramos Arizpe (February 15, 1775 in Valle de San Nicolás, (near Saltillo) Coahuila – April 28, 1843 in Mexico City) was a Mexican priest and politician, and known as ""the father of Mexican federalism."" Chrysler: FCA US LLC (also called Fiat Chrysler or Chrysler) ( ) is the American subsidiary of Fiat Chrysler Automobiles N.V., an Italian controlled automobile manufacturer registered in the Netherlands with headquarters in London, U.K., for tax purposes.  FCA US is one of the ""Big Three"" American automobile manufacturers.  FCA US has its headquarters in Auburn Hills, Michigan and sells vehicles worldwide under its flagship Chrysler brand, as well as the Dodge, Jeep, and Ram Trucks.  Other major divisions include Mopar, its automotive parts and accessories division, and SRT, its performance automobile division. Saltillo Engine Plant: Saltillo Engine is a Chrysler engine plant in Ramos Arizpe, Coahuila, Mexico.  The factory opened in 1981.  It was built as a scale model of the plant at Trenton, Michigan, United States, but with more work flexibility, having only 20 job classifications rather than the 70 at Trenton. Ramos Arizpe: Ramos Arizpe (] ) is a city and seat of the surrounding municipality of the same name in the Mexican state of Coahuila.  Ramos Arizpe is located 11 km from the state capital of Saltillo.  It is part of the Saltillo metropolitan area.  The city reported a population of 48,228 in the 2005 census; the municipality had a population of 56,708.  Its area is 5,306.6 km² (2,048.9 sq mi). GM High Value engine: The High Value engine family from General Motors is a group of Cam in Block or ""Overhead valve"" V6 engines.  They use the same 60° vee bank as the 60° V6 family they are based on, but the new 99 mm bore required offsetting the bores by 1.5 mm away from the engine centerline.  These engines (aside from the LX9) are the first cam in block engines to implement Variable Valve Timing, and won the 2006 Breakthrough Award from ""Popular Mechanics"" for this innovation.  For the 2007 model year, the 3900 engine features optional displacement on demand or ""Active Fuel Management"" which deactivates a bank of cylinders under light load to increase highway fuel economy.  It was rumored GM would produce a 3-valve design, but that never came to be.  These engines were produced primarily at the GM factory in Tonawanda, New York and at the Ramos Arizpe engine plant in Mexico.  The assembly line for this engine was manufactured by Hirata Corporation at their powertrain facility in Kumamoto, Japan. Ford Essex V6 engine (Canadian): The Ford Essex V6 engine was a 90° V6 engine family built by Ford Motor Company at the Essex Engine Plant in Windsor, Ontario, Canada.  Unlike the British Essex V6, the Canadian Essex used a 90° V configuration, in addition to having different displacements and valvetrains.  With Ford's Essex Engine Plant idled as of November 2007, this engine was succeeded by the Ford Duratec 35. Plan de G",Fiat Chrysler Automobiles N.V.,hotpot
5a8fae205542997ba9cb32ec," What type of television show did Dylan Everett star in, in 2015?","The Roy Files: The Roy Files is an Irish-based British children's television show, filmed in Dublin, Ireland, which was broadcast by CBBC in the United Kingdom and ABC Me in Australia.  It began airing 7 December 2015.  The show centres on the title character Roy O'Brien, the 11-year-old animated son of a live-action family.  The series is a spin-off from ""ROY"", an Irish-British television show which ran from 1 July 2009 to 7 April 2015.  It stars Jason Cullen (replacing Scott Graham as Roy), Simon Delaney, Cathy Belton and Martha Byrne. Everett Greenbaum: Everett Greenbaum (December 20, 1919 – July 11, 1999) was an American television and film writer and actor who contributed to such shows as ""The Andy Griffith Show"" (24 Episodes), ""M*A*S*H"" (35 Episodes), ""Love American Style"", ""The Real McCoys"" (32 Episodes), ""Sanford and Son"", and ""The George Gobel Show"".  Greenbaum was a co-creator with Jim Fritzell of ""Mister Peepers"" an important early television show which starred Wally Cox.  He wrote the Hollywood feature film ""Good Neighbor Sam"", as well as a series of films starring Don Knotts that included ""The Shakiest Gun in the West"", ""The Reluctant Astronaut"", and ""The Ghost and Mr. Chicken"". JKT48's Finding Star: JKT48's Finding Star (also known as Finding Star or Finding Star Indonesia) is an Indonesian talent search television show sponsored by Dentsu Aegis Network Ltd., FremantleMedia, and NET. , for the biggest idol group in Indonesia, JKT48 , the show is aired on weekends, and Honda which became the official sponsor of this show.  This show never aired under the name iClub48 aired on NET., Where the format of the show is exactly the same, namely the talent show which will search for talents spectacular, but that is different is that join this show there is no age limitation and all can come, can be individually or group, voting via SMS and Google vote at the live shows, and broadcast it's live, so the schedule show tonight at the theater JKT48 abolished at the weekend (Saturday or Friday). Frenemies (film): Frenemies is a 2012 teen comedy-drama television film and anthology based on the novel of the same name by Alexa Young which premiered on Disney Channel.  It features an ensemble cast starring Bella Thorne, Zendaya, Stefanie Scott, Nick Robinson, Mary Mouser and features Connor Price, Jascha Washington and Dylan Everett.  The film follows three pairs of teenage friends that go from friends to enemies and back again.  The film was directed by Daisy Mayer and written by Dava Savel, Wendy Weiner, and Jim Krieg.  The Disney Channel Original Movie premiered on January 13, 2012 in the United States and Canada. Wingin' It: Wingin' It (originally titled Angel on Campus prior to its debut) is a Canadian teen sitcom which aired on Family.  The series was produced by Temple Street Productions in association with Family.  It stars Demetrius Joyette and Dylan Everett.  This show included guest-stars from other Family Channel shows such as ""The Latest ",American-Canadian mystery-drama,hotpot
5ae588cb55429960a22e0300,"Which plant, the Chaerophyllum or the Cryptanthus, can be found in various places across the world?","Chaerophyllum: Chaerophyllum is a genus of flowering plant in the Apiaceae, with 35 species native to Europe, Asia, North America, and northern Africa.  It includes the cultivated root vegetable ""Chaerophyllum bulbosum"" (turnip rooted chervil). Mary Hanford Ford: Mary Hanford Ford (November 1, 1856 – February 2, 1937) was an American lecturer, author, art and literature critic and a leader in the women's suffrage movement.  She reached early notoriety in Kansas at the age of 28 and soon left for the Chicago World's Fair.  She was taken up by the society ladies of the Chicago area who, impressed with her talks on art and literature at the Fair, helped launch her on a new career, initially in Chicago and then across some States.  Along the way she was already published in articles and noticed in suffrage meetings.  In addition to work as an art critic and speaker she wrote a number of books, most prominently a trilogy ""Message of the Mystics"".  Circa 1900-1902 Ford found the Bahá'í Faith through Sarah Farmer, Green Acre, and Mirza Abu'l-Fadl, and helped form the first community of Bahá'ís in Boston where Louis Bourgeois, future architect of the first Bahá'í House of Worship in the West, then joined the religion.  In 1907 Ford went on Bahá'í pilgrimage, in 1910 she started writing Bahá'í books such as ""The Oriental Rose"", and traveled with `Abdu'l-Bahá during some of his journeys in various places in Europe and then America.  Ford was blamed for a fiasco among UK suffragists but it was their own violence that got them in trouble.  Ford spent the years of World War I in California following the first Bahá'í International Congress at the Panama–Pacific International Exposition, and then moved back to New York where she spent almost the next 20 years.  Often she traveled to Europe for some months of the year and during this period introduced the religion to Ugo Giachery, later a prominent Bahá'í.  Also in this period she was censored off a radio broadcast, helped develop the religion's community both in meetings she supported and literary efforts, before reducing her travels and speaking engagements in the early 1930s.  She died with her daughter by her bedside in 1937. Leontodon taraxacoides: Leontodon taraxacoides is a species of hawkbit known by the common name lesser hawkbit, rough hawkbit, or hairy hawkbit.  It is native to Europe and North Africa but it can be found in many other places across the globe as an introduced species and often a noxious weed.  This is a dandelion-like herb growing patches of many erect, leafless stems from a basal rosette of leaves.  The leaves are 2 to 15 centimeters long, 0.5 to 2.5 centimeters wide, entire or lobed, and green in color.  Atop the stems are solitary flower heads which are ligulate, containing layered rings of ray florets with no disc florets.  The florets are yellow with toothed tips.  The fruit is a cylindrical achene with a pappus of scales.  Fruits near the center of the flower head are rough, whil",Chaerophyllum,hotpot
5a75e62f5542992d0ec06013,"Johnny Mathis: Wonderful Wonderful aired at what luxury hotel, casino and spa resort located in Atlantic City, New Jersey?","Johnny Mathis: Wonderful, Wonderful!: Johnny Mathis: Wonderful, Wonderful!  is a television concert by American pop singer Johnny Mathis that was recorded on October 27, 2006, at the Tropicana Hotel in Atlantic City and aired that December on most PBS stations.  In addition to singing some of his biggest hits, he covers tracks from his live albums (""In the Morning"" from """" and ""To the Ends of the Earth"" from ""Unforgettable – A Musical Tribute to Nat King Cole""), songs from Brazil (""Manhã de Carnaval"" from ""Olé"" and ""Brazil (Aquarela do Brasil)"" from ""The Ultimate Hits Collection""), and two exclusives (""Let Go (Canto de ossanho)"" and ""Pure Imagination"") that have never appeared on a Mathis album.  Interview clips with Mathis were inserted at intervals throughout the concert along with live performance excerpts from programs such as ""The Tonight Show Starring Johnny Carson"" and ""The Andy Williams Show"". Borgata: Borgata Hotel Casino & Spa is a hotel, casino, and spa in Atlantic City, New Jersey, United States.  It is owned and operated by MGM Resorts International.  The casino hotel features 2,002 rooms and is the largest hotel in New Jersey.  Borgata opened in July 2003 and is the top-grossing casino in Atlantic City. MGM Grand Atlantic City: MGM Grand Atlantic City was a planned resort casino by MGM Mirage in Atlantic City, New Jersey.  It was to be located on 72 acre of land between the Borgata Hotel Casino & Spa (which MGM Mirage owns 50%) and Harrah's Atlantic City. The Atlantic Club Casino Hotel: The Atlantic Club Casino Hotel, formerly known as Golden Nugget, Bally's Grand, Atlantic City Hilton and ACH, is a closed casino and hotel located at the southern end of the boardwalk in Atlantic City, New Jersey, owned and operated by Colony Capital.  It was the city's first and only ""locals casino"".  The Atlantic Club permanently closed on January 13, 2014, at 12:01 AM.  largely as a result of dwindling casino visitors to Atlantic City due to increased competition in neighboring states.  A third of Atlantic City's boardwalk casinos closed the same year, the others being Revel, Trump Plaza, and Showboat.  Redevelopment proposals include a water park. TEN Atlantic City: TEN (formerly Revel Casino Hotel Atlantic City) is a closed resort, hotel and casino in Atlantic City, New Jersey, United States.  It is the northernmost casino on the Atlantic City Boardwalk, located on 20 acre of land, adjacent to the Showboat Hotel.  Revel opened on April 2, 2012, and after declaring Chapter 11 bankruptcy for the second time, closed on September 2, 2014.  Revel was the third of four Atlantic City casinos to close in 2014.  It was supposed to open in June 2017 but it didn’t. Tropicana Casino &amp; Resort Atlantic City: The Tropicana Casino & Resort Atlantic City is a luxury hotel, casino, and spa resort located on Brighton Avenue and the Boardwalk in Atlantic City, New Jersey.  It is owned by Tropicana Entertainment and is one of the largest hotels in New Jersey wit",Tropicana Casino & Resort,hotpot
5ac113e2554299294b21909a,Who wrote the lyrics for Linda Eder's Broadway debut?,"Linda Eder: Linda Eder ( ; born February 3, 1961) is an American singer and actress.  She made her Broadway debut in the musical ""Jekyll & Hyde"", originating the role of Lucy, for which she was nominated for the Drama Desk Award.  Eder has performed in concert halls across the country including Carnegie Hall and Radio City Musical Hall.  She has released 15 solo albums. Cobb Energy Performing Arts Centre: The Cobb Energy Performing Arts Centre is a performing arts venue located in the Cumberland/Galleria edge city, just northwest of Atlanta, Georgia.  The $145 million facility celebrated its grand opening September 15, 2007, with a concert by Michael Feinstein and Linda Eder. Belleayre Music Festival: The Belleayre Music Festival is an annual festival in the Catskill Mountains of Upstate New York.  Founded in Highmount, NY, Phyllis and Mel Litoff, raised the prominence of the festival after becoming co-artistic directors in 1993.  Since then, the festival has hosted such artists as James Blunt, Rosanne Cash, Branford Marsalis, Frankie Valli, Obie Benson, Lyle Lovett, The Neville Brothers, Linda Eder, Ray Charles, and Wynton Marsalis. Bill Grainer: Bill Grainer is a Grammy certified American songwriter and producer.  He has written for such artists as Jai McDowall, Linda Eder, and Jennifer Hudson, with whom he co-wrote the song ""Stand Up"" for her Grammy Award-winning self-titled debut album. Sam Levene: Sam Levene (August 28, 1905 – December 28, 1980) was an American Broadway and film actor.  He made his Broadway debut in 1927 with five lines in a play titled ""Wall Street"", and over a span of nearly 50 years, appeared on Broadway in 37 Shows, of which 33 were the original Broadway Productions, many now considered legendary.  Levene made his film debut in 1936, recreating the role of Patsy that he had played in the Broadway production of ""Three Men on a Horse"" in 1935.  He also appeared in the USO Tour of this same Show; the Radio Version; the Musical version that opened on Broadway called ""Let It Ride"" (1961) as well as the 1969 Broadway Revival of the play directed by George Abbott, the original Broadway Director and co-author. In His Eyes: ""In His Eyes"" is a song performed in the musical ""Jekyll and Hyde"", composed by Frank Wildhorn with lyrics by Frank Wildhorn, Leslie Bricusse and Steve Cuden.  ""Jekyll and Hyde"" premiered on Broadway in 1997 and has since seen many subsequent international, as well as regional, productions.  In 2013, the show was revived on Broadway.  The song appeared in the Original Broadway production performed by Linda Eder and Christiane Noll. Inside America: Inside America is a 2010 Austrian drama film written and directed by Barbara Eder.  The film is Eder's debut and it won the Special Jury Prize at the Max Ophüls Film Festival. Jekyll &amp; Hyde (musical): Jekyll & Hyde is a musical horror-drama loosely based on the novella ""The Strange Case of Dr Jekyll and Mr Hyde"" by Robert Louis Stevenson.  Originally conceived fo","Wildhorn, Bricusse and Cuden",hotpot
5a82fe5055429966c78a6ad3,"The Company They Keep is a book written by Diana Pavlac Glyer, who is a professor at a university in Azusa, California, that was founded in 1899, and is under the auspices of what religion?","Time and Eternity (philosophy book): Time and Eternity - An Essay on the Philosophy of Religion (1st imp.  Princeton New Jersey 1952, Princeton University Press, 169 pp) is a philosophy book written by Walter Terence Stace.  At the time of writing, Stace was a professor of philosophy at Princeton University, where he had worked since 1932 after a 22-year career in the Ceylon Civil Service.  ""Time and Eternity"" was one of his first books about the philosophy of religion and mysticism, after writing throughout most of the 1930s and 1940s that was influenced by phenomenalist philosophy. Graham Schweig: Graham M. Schweig (born August 2nd, 1953 in Manhattan, New York) is Professor of Religion and , Director of Studies in Religion, and former inaugural Director of the Asian Studies program at Christopher Newport University.  He is also Distinguished Teaching and Research Fellow at The Mira and Ajay Shingal Center for Dharma Studies of the Graduate Theological Union in Berkeley.  Schweig did his graduate studies at the University of Chicago and Harvard University and earned his doctorate in Comparative Religion from Harvard University and was a resident fellow of the Center for the Study of World Religions at Harvard.  Schweig was Lecturer at Duke University and later Visiting Associate Professor of Sanskrit at the University of Virginia.  Since 2007, Schweig has presented over three dozen invited lectures in his field at the the Smithsonian Institution in Washington, DC.Schweig is an ""experienced registered yoga teacher at the 500 hour level (ERYT-500 as well as YACEP)"" with Yoga Alliance, and he has held numerous teacher training workshops in the areas of yoga philosophy, history of yoga, Sanskrit for yoga teachers, and advanced trainings in meditation for teachers of yoga.  He has over one hundred publications, such as journal articles, encyclopedia articles, reviews, book chapters, along with several books in the field.  His book, ""Dance of Divine Love: India's Classic Sacred Love Story: The Rasa Lila of Krishna"" (Princeton University Press, 2005) presents an introduction to, comprehensive treatment and translation of the Bhagavata Purana's five chapters on the Rasa Dance of Krishna with the cowherd maidens of Vraja.  Another of his works is an introduction to, translation and interpretation of the Bhagavad-gita, entitled ""Bhagavad Gita: The Beloved Lord's Secret Love Song"" (Harper One / Harper Collins Publishers, 2010).  His most recent work is ""A Living Theology of Krishna Bhakti: Essential Teachings of A. C. Bhaktivedanta Swami Prabhupāda"", by Tamal Krishna Goswami, edited with an introduction and conclusion by Graham M. Schweig (Oxford University Press, New York, 2012). John Culp: John Culp is a professor who works at the Azusa Pacific University in the Department of Philosophy.  He specializes in the philosophy of religion, history of philosophy and Wesleyan theology.  He has written for the Stanford Encyclopedia of Philosophy. Azusa Pacific Un",evangelical Christian,hotpot
5a7e05ba5542995f4f402392,For One Night Only was hosted by the man most well-known for hosting what show from 1962 until 1999?,"Gay Byrne: Gabriel Mary ""Gay"" Byrne (born 5 August 1934; affectionately known as Uncle Gay, Gaybo or Uncle Gaybo) is an Irish presenter of radio and television.  His most notable role was first host of ""The Late Late Show"" over a 37-year period spanning 1962 until 1999.  ""The Late Late Show"" is the world's second longest-running chat show.  His time working in Britain with Granada Television saw him become the first person to introduce the Beatles on screen. WWE Extreme Rules: WWE Extreme Rules (simply known as Extreme Rules) is a professional wrestling event produced annually by WWE, a Connecticut-based promotion, and broadcast live and available only through pay-per-view (PPV) and the WWE Network.  The name of the event stems from most matches being contested under hardcore wrestling regulations; the defunct Extreme Championship Wrestling (ECW) promotion originally used the term to describe the regulations for all of its matches.  The event name was established in 2009; however, its theme began with its predecessor, One Night Stand, which was promoted in 2005 and 2006 as an ECW reunion show.  In 2007, WWE promoted the show as one of its own regular PPV events but kept the ECW concept of Extreme Rules matches.  In 2009, WWE renamed the One Night Stand event to WWE Extreme Rules.  The 2009 Extreme Rules event was noted by WWE to be a direct continuation of the One Night Stand chronology.  However, the 2010 event was later promoted as only the second event under a new chronology, one that is no longer a direct continuation of the One Night Stand events.  Starting in 2010, Extreme Rules was moved from June to late April/early May to replace Backlash as the post-WrestleMania pay-per-view event.  For 2013, the event was scheduled to take place in mid-May and replace Over the Limit, which was moved to October before being discontinued later that year and replaced by Battleground.  The event will return to the early June slot of WWE's pay-per-view calendar and will be a Raw-exclusive pay-per-view event. For One Night Only (Irish TV series): For One Night Only is an Irish light entertainment show hosted by Gay Byrne.  It features music and chat with a special guest musician.  The studio-based show originally aired on Friday nights as a summer ""filler"" in 2011.  The show returned for a second series in 2012. You and Me (One Night Only song): ""You and Me"" is a song by One Night Only, from their 2008 album ""Started a Fire"", released as their debut single on October 29, 2007.  It was released on 7"" vinyl and CD, reaching #46 in the following weeks UK singles chart.  The B-side for the CD is ""What's Your Melody"".  The vinyls have either ""Nintendo"" or ""Go Go Go"".  Their video for ""You and Me"" was posted on MySpace.  It was so well received that MySpace asked the band to make a short film, ""One Night Only Welcomes You to Helmsley"".  They were also a MySpace featured artist and on the homepage.  In October and November 2007, One Night Only supported The Pigeon ",The Late Late Show,hotpot
