dataset,seed,chunk_size,embedding,reranking,question,gold_answer,generated_answer,hit_at_k,latency_ms
hotpot,42,1024,baai,True,What class of instrument does Apatim Majumdar play?,strings,Sarod.,1,6208.99
hotpot,42,1024,baai,True,To where did the war criminal who is the fictional defendant in the film After the Truth flee in real life ?,South America,South America.,1,7275.53
hotpot,42,1024,baai,True,"The Company They Keep is a book written by Diana Pavlac Glyer, who is a professor at a university in Azusa, California, that was founded in 1899, and is under the auspices of what religion?",evangelical Christian,Methodist,0,5301.84
hotpot,42,1024,baai,True,"Johnny Mathis: Wonderful Wonderful aired at what luxury hotel, casino and spa resort located in Atlantic City, New Jersey?",Tropicana Casino & Resort,Tropicana Hotel.,1,6301.1
hotpot,42,1024,baai,True,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",Casper.,0,5142.49
hotpot,42,1024,baai,True,What is the name of the film directed by Alex Cox  adapted from a 1606 play starring Diana Quick as the Dutchess?,Revengers Tragedy,Revengers Tragedy.,1,6417.17
hotpot,42,1024,baai,True,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,Hustle & Flow.,0,7348.57
hotpot,42,1024,baai,True,What American indie rock group first had Jesse Sandoval as the drummer and now has Jon Sortland on drums?,The Shins,The Shins.,1,7342.45
hotpot,42,1024,baai,True,Who conducted the negotiations  with the owners and the longest serving commandant of Auschwitz concentration and extermination camp?,Rudolf Höss,Kurt Gerstein.,1,5315.42
hotpot,42,1024,baai,True,UFO Magazine covers what subject named for Charles Hoy Fort?,Fortean,UFOs.,1,7250.9
hotpot,42,1024,baai,True,"Which ""Roseanne"" star is in Scream 2?",Laurie Metcalf,Laurie Metcalf,1,8418.69
hotpot,42,1024,baai,True,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,Chiwetel Ejiofor,1,5276.46
hotpot,42,1024,baai,True,Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?,The Changing Scottish Landscape,Abergairn Castle.,0,8675.8
hotpot,42,1024,baai,True," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,Winnie the Pooh and the Honey Tree.,0,6349.68
hotpot,42,1024,baai,True,"What Cantonese slang term can mean both ""ghost man"" and to refer to Westerners?",Gweilo,Gweilo,1,7227.39
hotpot,42,1024,baai,True,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Oswiu,1,7330.76
hotpot,42,1024,baai,True,What 3 countries are part of the legal name of the airline that merged with Braathens in 2004?,Denmark–Norway–Sweden,"Singapore, Malaysia, China.",0,7200.8
hotpot,42,1024,baai,True,The Distribution of Industry act was passed by a man who was prime minister when? ,1945 to 1951,1937,0,4912.96
hotpot,42,1024,baai,True,The Dogwoman telemovies were created by an actress born in what year?,1961,Magda Szubanski.,0,6145.87
hotpot,42,1024,baai,True,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Logar Province.,0,6445.76
hotpot,42,1024,baai,True,What NIFL Premier Intermediate League team did Sean Connor play for?,Distillery,Newington Y.C.,0,5168.88
hotpot,42,1024,baai,True,"Which head coach has led their team for a longer period of time, Tim Cluess or Steve Prohm?",Tim Cluess,Tim Cluess.,1,6227.83
hotpot,42,1024,baai,True,The first female correspondent for Inside the NFL was replaced by who on the show American Ninja Warrior?,Kristine Leahy,Alison Haislip.,0,5122.92
hotpot,42,1024,baai,True,"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,Army & Navy Stores.,1,5078.15
hotpot,42,1024,baai,True,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",Lethal Weapon.,0,6166.53
hotpot,42,1024,baai,True,"What type of license is the open source roguelike video game video released 2012, in which a subset of it's pricing model is a called free-to-play, licensed under?",GNU GPLv3,BitTorrent Open Source License.,0,6098.67
hotpot,42,1024,baai,True,In what year was the coach who led the 2007 South Carolina Gamecocks football team in his third season as USC head coach born?,1945,Not provided.,0,4816.42
hotpot,42,1024,baai,True,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,Nick Carter.,1,6047.01
hotpot,42,1024,baai,True,What was the 2010 population of the town where Black Crescent Mountain was located? ,310,"Randolph, New Hampshire.",0,6331.85
hotpot,42,1024,baai,True,What where both Hawker Hurricane and No. 1455 Flight apart of?,Royal Air Force,Royal Air Force.,1,5203.81
hotpot,42,1024,baai,True,What is the population of the city that Munsonville is in the northwest corner of?,729 at the 2010 census,Baltimore.,0,6945.61
hotpot,42,1024,baai,True,Josh Trank and Mike Valerio both work in what industry?,entertainment,Film industry.,0,5917.58
hotpot,42,1024,baai,True,"Who released the song ""With or Without You"" first, Jai McDowall or U2?",U2,U2.,1,6401.21
hotpot,42,1024,baai,True,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Lady Charlotte Elliot.,1,7562.85
hotpot,42,1024,baai,True,Which award David Hersey had got for Equus a play by Peter Shaffer ?,Outstanding Lighting Design,No award mentioned.,0,8304.14
hotpot,42,1024,baai,True,Were Halldór Laxness and Timothy Leary from the same country?,no,"No, different countries.",1,8055.35
hotpot,42,1024,baai,True,During what war were the Russia-United Kingdom relations in a state of rivalry after the abdication of Emperor Nicholas II? ,the Cold War (1947–91),World War I,0,5146.49
hotpot,42,1024,baai,True,"Between Greyia and Calibanus, which genus contains more species?",Greyia,No information available.,0,6558.95
hotpot,42,1024,baai,True,Which comic series involves characters such as Nick Fury and Baron von Strucker?,Marvel,Nick Fury vs. S.H.I.E.L.D.,1,6560.6
hotpot,42,1024,baai,True,What are some foods that may have been served at the Hawaiin Cottage?,"poi, Kalua pig, poke, lomi salmon, opihi, haupia",Beurre Maître d'Hôtel.,0,4897.26
hotpot,42,1024,baai,True,A Wind in the Door is part of a series written by who?,Madeleine L'Engle,Madeleine L'Engle.,1,172604.54
hotpot,42,1024,baai,True,The Airport located next to the A13 handled how many passengers in 2016 ?,1.6 million passengers,No information available.,0,1606.75
hotpot,42,1024,baai,True,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,Robert Tannahill.,1,2218.32
hotpot,42,1024,baai,True,The facility where Robert Croft worked as a navy instructor was also known as?,"""Home of the Submarine Force""",Naval Consolidated Brig.,1,2183.99
hotpot,42,1024,baai,True,Olivia DeJonge starred in an American horror film directed by Shyamalan called what,The Visit,The Visit.,1,2140.26
hotpot,42,1024,baai,True,Who fills in occasionally for the meteorologist who replaced  Ginger Zee ?,Kait Parker,Rob Marciano.,0,2186.96
hotpot,42,1024,baai,True,At what height does State Route 160 start?,4145 ft,On top of Black Mountain.,0,2101.67
hotpot,42,1024,baai,True,"Which plant, the Chaerophyllum or the Cryptanthus, can be found in various places across the world?",Chaerophyllum,Chaerophyllum.,1,2285.56
hotpot,42,1024,baai,True,Mía Maestro had a role in the 2002 biopic directed by whom?,Julie Taymor,Julie Taymor.,1,2226.31
hotpot,42,1024,baai,False,Saltillo Engine is an engine plant in Ramos Arizpe that belongs to the American subsidiary of what company?,Fiat Chrysler Automobiles N.V.,Fiat Chrysler.,1,2084.62
hotpot,42,1024,baai,False,What class of instrument does Apatim Majumdar play?,strings,Stringed instrument.,1,1351.83
hotpot,42,1024,baai,False,To where did the war criminal who is the fictional defendant in the film After the Truth flee in real life ?,South America,South America.,1,1230.63
hotpot,42,1024,baai,False,"The Company They Keep is a book written by Diana Pavlac Glyer, who is a professor at a university in Azusa, California, that was founded in 1899, and is under the auspices of what religion?",evangelical Christian,Wesleyan.,0,1308.87
hotpot,42,1024,baai,False,"Johnny Mathis: Wonderful Wonderful aired at what luxury hotel, casino and spa resort located in Atlantic City, New Jersey?",Tropicana Casino & Resort,Tropicana Hotel.,1,5357.14
hotpot,42,1024,baai,False,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",Casper.,0,5330.17
hotpot,42,1024,baai,False,What is the name of the film directed by Alex Cox  adapted from a 1606 play starring Diana Quick as the Dutchess?,Revengers Tragedy,Revengers Tragedy.,1,5327.75
hotpot,42,1024,baai,False,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,Hustle & Flow,0,6461.43
hotpot,42,1024,baai,False,What American indie rock group first had Jesse Sandoval as the drummer and now has Jon Sortland on drums?,The Shins,The Shins.,1,7374.46
hotpot,42,1024,baai,False,Who conducted the negotiations  with the owners and the longest serving commandant of Auschwitz concentration and extermination camp?,Rudolf Höss,Rudolf Höss.,1,6309.72
hotpot,42,1024,baai,False,UFO Magazine covers what subject named for Charles Hoy Fort?,Fortean,UFOs and anomalies.,1,5338.0
hotpot,42,1024,baai,False,"Which ""Roseanne"" star is in Scream 2?",Laurie Metcalf,Laurie Metcalf,1,8454.7
hotpot,42,1024,baai,False,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,Chiwetel Ejiofor,1,6357.59
hotpot,42,1024,baai,False,Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?,The Changing Scottish Landscape,Clun Castle.,0,6478.32
hotpot,42,1024,baai,False," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,The Many Adventures.,0,5232.27
hotpot,42,1024,baai,False,"What Cantonese slang term can mean both ""ghost man"" and to refer to Westerners?",Gweilo,Gweilo.,1,7420.83
hotpot,42,1024,baai,False,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Oswiu's son.,1,6470.84
hotpot,42,1024,baai,False,What 3 countries are part of the legal name of the airline that merged with Braathens in 2004?,Denmark–Norway–Sweden,None mentioned.,0,6338.96
hotpot,42,1024,baai,False,The Distribution of Industry act was passed by a man who was prime minister when? ,1945 to 1951,1937,0,5087.33
hotpot,42,1024,baai,False,The Dogwoman telemovies were created by an actress born in what year?,1961,Magda Szubanski.,0,5391.26
hotpot,42,1024,baai,False,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Logar Province.,0,6521.88
hotpot,42,1024,baai,False,What NIFL Premier Intermediate League team did Sean Connor play for?,Distillery,No information.,0,5456.04
hotpot,42,1024,baai,False,"Which head coach has led their team for a longer period of time, Tim Cluess or Steve Prohm?",Tim Cluess,Tim Cluess.,1,6233.25
hotpot,42,1024,baai,False,The first female correspondent for Inside the NFL was replaced by who on the show American Ninja Warrior?,Kristine Leahy,Alison Haislip.,0,5279.24
hotpot,42,1024,baai,False,"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,Army & Navy Stores.,1,5202.03
hotpot,42,1024,baai,False,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",Lethal Weapon.,0,6379.87
hotpot,42,1024,baai,False,"What type of license is the open source roguelike video game video released 2012, in which a subset of it's pricing model is a called free-to-play, licensed under?",GNU GPLv3,Open Source License.,0,5165.4
hotpot,42,1024,baai,False,In what year was the coach who led the 2007 South Carolina Gamecocks football team in his third season as USC head coach born?,1945,Not available.,0,5247.43
hotpot,42,1024,baai,False,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,Nick Carter.,1,7361.7
hotpot,42,1024,baai,False,What was the 2010 population of the town where Black Crescent Mountain was located? ,310,Not available.,0,5298.95
hotpot,42,1024,baai,False,What where both Hawker Hurricane and No. 1455 Flight apart of?,Royal Air Force,Royal Air Force.,1,6205.28
hotpot,42,1024,baai,False,What is the population of the city that Munsonville is in the northwest corner of?,729 at the 2010 census,Not provided.,0,7214.6
hotpot,42,1024,baai,False,Josh Trank and Mike Valerio both work in what industry?,entertainment,Film industry.,0,5262.63
hotpot,42,1024,baai,False,"Who released the song ""With or Without You"" first, Jai McDowall or U2?",U2,U2.,1,6353.5
hotpot,42,1024,baai,False,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Lady Charlotte Elliot.,1,7502.77
hotpot,42,1024,baai,False,Which award David Hersey had got for Equus a play by Peter Shaffer ?,Outstanding Lighting Design,No award mentioned.,1,6437.0
hotpot,42,1024,baai,False,Were Halldór Laxness and Timothy Leary from the same country?,no,No they were not.,1,6373.49
hotpot,42,1024,baai,False,During what war were the Russia-United Kingdom relations in a state of rivalry after the abdication of Emperor Nicholas II? ,the Cold War (1947–91),Crimean War.,0,5423.23
hotpot,42,1024,baai,False,"Between Greyia and Calibanus, which genus contains more species?",Greyia,No information available.,0,6504.83
hotpot,42,1024,baai,False,Which comic series involves characters such as Nick Fury and Baron von Strucker?,Marvel,"Nick Fury, Agent of S.H.I.E.L.D.",1,5479.79
hotpot,42,1024,baai,False,What are some foods that may have been served at the Hawaiin Cottage?,"poi, Kalua pig, poke, lomi salmon, opihi, haupia",A-ration meals.,0,5458.41
hotpot,42,1024,baai,False,A Wind in the Door is part of a series written by who?,Madeleine L'Engle,Madeleine L'Engle.,1,8623.61
hotpot,42,1024,baai,False,The Airport located next to the A13 handled how many passengers in 2016 ?,1.6 million passengers,No information.,0,6257.11
hotpot,42,1024,baai,False,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,Francis McPeake.,1,8483.64
hotpot,42,1024,baai,False,The facility where Robert Croft worked as a navy instructor was also known as?,"""Home of the Submarine Force""","Naval Consolidated Brig, Miramar",1,7223.03
hotpot,42,1024,baai,False,Olivia DeJonge starred in an American horror film directed by Shyamalan called what,The Visit,The Visit.,1,7297.39
hotpot,42,1024,baai,False,Who fills in occasionally for the meteorologist who replaced  Ginger Zee ?,Kait Parker,Rob Marciano.,0,6402.34
hotpot,42,1024,baai,False,At what height does State Route 160 start?,4145 ft,On top of Black Mountain.,0,5564.63
hotpot,42,1024,baai,False,"Which plant, the Chaerophyllum or the Cryptanthus, can be found in various places across the world?",Chaerophyllum,Chaerophyllum.,1,6827.78
hotpot,42,1024,baai,False,Mía Maestro had a role in the 2002 biopic directed by whom?,Julie Taymor,Julie Taymor.,1,5684.43
hotpot,123,256,baai,True,"Which player, who also played for the New Jersey Nets and the Golden State Warriors, finished third in the league with 231 three-point field goals during the 1995-96 Atlanta Hawks season?",Mookie Blaylock,Mookie Blaylock.,1,1259.75
hotpot,123,256,baai,True,What 1876 battle featured the Other Magpie?,Battle of the Rosebud,Battle of Rosebud.,1,1216.48
hotpot,123,256,baai,True,The Dogwoman telemovies were created by an actress born in what year?,1961,Magda Szubanski.,0,1118.52
hotpot,123,256,baai,True,Jihad: A Story of the Others is a documentary by the director who is of what descent?,Punjabi/Pashtun,Israeli.,0,1294.02
hotpot,123,256,baai,True,What was the capital of India when the Taj Mahal was commissioned?,Agra,Agra.,1,1201.4
hotpot,123,256,baai,True,The alcoholic drink that shares a name with Quintessentially Unreal's 1996 album is commonly reffered to in historical literature as what?,the green fairy,Zurra,0,1380.33
hotpot,123,256,baai,True,"The town of Sinclair, West Virginia, is named after the founder of the local oil drilling company. What is on Sinclair Oil's famous logo?",dinosaur,Large green dinosaur.,1,1194.82
hotpot,123,256,baai,True,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Lady Charlotte Elliot.,1,1330.89
hotpot,123,256,baai,True,Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,London Gatwick.,1,1223.52
hotpot,123,256,baai,True,Cooperative Living Organization is located in a city that is the county seat of what county in Florida?,Alachua,Alachua County.,1,2194.89
hotpot,123,256,baai,True,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,Hustle & Flow,0,1302.9
hotpot,123,256,baai,True,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and actor who has a trademark warm bass-baritone voice?,"Harry Lillis ""Bing"" Crosby Jr.",Bing Crosby.,0,2386.09
hotpot,123,256,baai,True,Which actor from the South Korean-Thai drama film Final Recipe debuted as a member of Super Junior-M in 2008?,Henry Lau,Unknown actor.,0,1270.81
hotpot,123,256,baai,True,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,Yes they are.,0,2668.79
hotpot,123,256,baai,True,Which town near the county border with North Yorkshire was this Lancashire mill (closed in 1979 and demolished) located?,Barnoldswick,Barnoldswick.,1,2966.52
hotpot,123,256,baai,True,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Guthred.,1,3028.43
hotpot,123,256,baai,True,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,Chiwetel Ejiofor,1,2801.54
hotpot,123,256,baai,True,In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebranding based?,"Nairobi, Kenya","Nairobi, Kenya.",1,2809.53
hotpot,123,256,baai,True,Which late 1980s and 1990s English super model was featured in the song nasty girl by The Notorious B.I.G.?,Naomi Elaine Campbell,No supermodel.,0,3134.8
hotpot,123,256,baai,True,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,No information available.,1,2450.12
hotpot,123,256,baai,True,How far from Sacramento is the flight school in Atwater?,about 115 miles (185 km),115 miles,1,2285.06
hotpot,123,256,baai,True,Who fills in occasionally for the meteorologist who replaced  Ginger Zee ?,Kait Parker,Rob Marciano.,0,2791.68
hotpot,123,256,baai,True,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?",the Parthian Empire,Sasanian Empire.,0,3195.12
hotpot,123,256,baai,True,What NIFL Premier Intermediate League team did Sean Connor play for?,Distillery,Newington Youth.,0,2517.1
hotpot,123,256,baai,True,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,Nusretiye Mosque.,0,3181.32
hotpot,123,256,baai,True,Pandikona and Berger Blanc Suisse are both what kinds of animals?,dogs,Hunting dogs.,0,2691.93
hotpot,123,256,baai,True,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",Columbia.,0,2438.7
hotpot,123,256,baai,True,Which was built first Woolworth Building or 1 New York Plaza?,Woolworth Building,Woolworth Building.,1,2355.21
hotpot,123,256,baai,True,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",Todd McFarlane,Todd McFarlane.,1,2640.01
hotpot,123,256,baai,True,"Between Greyia and Calibanus, which genus contains more species?",Greyia,No information.,0,3195.14
hotpot,123,256,baai,True,"The band who released the debut album ""Tinted Windows"" had their first performance in what city?",Tulsa,New York City,0,2398.12
hotpot,123,256,baai,True,What company did Rex Maughan aquire?,Aloe Vera of America,Aloe Vera of America.,1,2312.47
hotpot,123,256,baai,True,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Logar Province.,0,2569.08
hotpot,123,256,baai,True,In what year was the university where Sergei Aleksandrovich Tokarev was a professor founded?,1755,1755,1,3129.79
hotpot,123,256,baai,True,At what age did Cieli di Toscana's singer become blind?,Bocelli became completely blind at the age of 12,Age 12.,1,2552.85
hotpot,123,256,baai,True,"Which French aristocrat and military officer who fought in the American Revolutionary War visited this historic home located at Enfield, Halifax County, North Carolina, known as The Cellar?",Marquis de Lafayette,Marquis de Lafayette.,0,2965.56
hotpot,123,256,baai,True,"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,House of Fraser.,0,2699.65
hotpot,123,256,baai,True,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,yes,No information.,0,2504.18
hotpot,123,256,baai,True,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,The Braes o' Bowhether.,1,2717.07
hotpot,123,256,baai,True,Who conducted the negotiations  with the owners and the longest serving commandant of Auschwitz concentration and extermination camp?,Rudolf Höss,Wirth and Höss.,1,2670.07
hotpot,123,256,baai,True,Are Phlebodium and Pieris both species of ferns?,no,"No, Pieris is not.",1,2521.96
hotpot,123,256,baai,True,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,Colonie,1,2757.27
hotpot,123,256,baai,True,In what year was the coach who led the 2007 South Carolina Gamecocks football team in his third season as USC head coach born?,1945,Not provided.,0,2354.34
hotpot,123,256,baai,True,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",Lethal Weapon 4.,0,2676.6
hotpot,123,256,baai,True,What are some foods that may have been served at the Hawaiin Cottage?,"poi, Kalua pig, poke, lomi salmon, opihi, haupia","Steak, fish, vegetables.",0,2540.59
hotpot,123,256,baai,True,Who covered the song I Love You by Chris Write?,People! and The Carnabeats,Captain and Tennille.,0,2437.26
hotpot,123,256,baai,True,"The Prodigal Daughter, though a book about an American, is by a novelist of what nationality?",English,British novelist.,0,3200.32
hotpot,123,256,baai,True, What is the title of the memoir written by the honoree of the Black and White Ball?,Personal History,Personal History,1,2503.16
hotpot,123,256,baai,True," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,The Many Adventures.,0,2608.29
hotpot,123,256,baai,True,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,New York City.,0,3046.73
hotpot,123,256,baai,False,"Which player, who also played for the New Jersey Nets and the Golden State Warriors, finished third in the league with 231 three-point field goals during the 1995-96 Atlanta Hawks season?",Mookie Blaylock,George Johnson,0,1235.49
hotpot,123,256,baai,False,What 1876 battle featured the Other Magpie?,Battle of the Rosebud,Battle of the Rosebud.,1,982.51
hotpot,123,256,baai,False,The Dogwoman telemovies were created by an actress born in what year?,1961,1952,0,1110.93
hotpot,123,256,baai,False,Jihad: A Story of the Others is a documentary by the director who is of what descent?,Punjabi/Pashtun,Israeli.,0,1204.67
hotpot,123,256,baai,False,What was the capital of India when the Taj Mahal was commissioned?,Agra,Agra.,1,1323.27
hotpot,123,256,baai,False,The alcoholic drink that shares a name with Quintessentially Unreal's 1996 album is commonly reffered to in historical literature as what?,the green fairy,Marskin ryyppy.,0,1199.12
hotpot,123,256,baai,False,"The town of Sinclair, West Virginia, is named after the founder of the local oil drilling company. What is on Sinclair Oil's famous logo?",dinosaur,Dinosaur Joe,0,1050.99
hotpot,123,256,baai,False,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Lady Charlotte Elliot.,1,1186.82
hotpot,123,256,baai,False,Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,London Gatwick.,0,1097.34
hotpot,123,256,baai,False,Cooperative Living Organization is located in a city that is the county seat of what county in Florida?,Alachua,Hillsborough County.,1,1094.61
hotpot,123,256,baai,False,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,Hustle & Flow,0,1179.27
hotpot,123,256,baai,False,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and actor who has a trademark warm bass-baritone voice?,"Harry Lillis ""Bing"" Crosby Jr.",Bing Crosby.,1,1142.63
hotpot,123,256,baai,False,Which actor from the South Korean-Thai drama film Final Recipe debuted as a member of Super Junior-M in 2008?,Henry Lau,Eunhyuk,0,1268.34
hotpot,123,256,baai,False,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,Yes they are.,0,1094.83
hotpot,123,256,baai,False,Which town near the county border with North Yorkshire was this Lancashire mill (closed in 1979 and demolished) located?,Barnoldswick,Barnoldswick.,1,1330.9
hotpot,123,256,baai,False,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Guthred.,1,1155.63
hotpot,123,256,baai,False,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,Chiwetel Ejiofor,1,1118.98
hotpot,123,256,baai,False,In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebranding based?,"Nairobi, Kenya",Dar es Salaam.,0,1136.69
hotpot,123,256,baai,False,Which late 1980s and 1990s English super model was featured in the song nasty girl by The Notorious B.I.G.?,Naomi Elaine Campbell,Naomi Campbell.,1,1410.21
hotpot,123,256,baai,False,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,No information available.,1,1057.95
hotpot,123,256,baai,False,How far from Sacramento is the flight school in Atwater?,about 115 miles (185 km),115 miles,1,1036.72
hotpot,123,256,baai,False,Who fills in occasionally for the meteorologist who replaced  Ginger Zee ?,Kait Parker,Rob Marciano.,0,1408.11
hotpot,123,256,baai,False,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?",the Parthian Empire,Sasanian Empire.,0,1512.09
hotpot,123,256,baai,False,What NIFL Premier Intermediate League team did Sean Connor play for?,Distillery,Football Club.,0,1027.76
hotpot,123,256,baai,False,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,Yıldız Hamidiye Mosque.,0,1225.29
hotpot,123,256,baai,False,Pandikona and Berger Blanc Suisse are both what kinds of animals?,dogs,Hunting dogs.,0,1165.65
hotpot,123,256,baai,False,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",No specific information.,0,1012.45
hotpot,123,256,baai,False,Which was built first Woolworth Building or 1 New York Plaza?,Woolworth Building,Woolworth Building.,1,948.45
hotpot,123,256,baai,False,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",Todd McFarlane,Todd McFarlane.,1,1061.02
hotpot,123,256,baai,False,"Between Greyia and Calibanus, which genus contains more species?",Greyia,No information.,0,1379.05
hotpot,123,256,baai,False,"The band who released the debut album ""Tinted Windows"" had their first performance in what city?",Tulsa,New York City,0,1041.51
hotpot,123,256,baai,False,What company did Rex Maughan aquire?,Aloe Vera of America,Aloe Vera of America.,1,1050.11
hotpot,123,256,baai,False,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Logar Province.,0,1285.84
hotpot,123,256,baai,False,In what year was the university where Sergei Aleksandrovich Tokarev was a professor founded?,1755,1755,1,1556.14
hotpot,123,256,baai,False,At what age did Cieli di Toscana's singer become blind?,Bocelli became completely blind at the age of 12,Age 12.,1,1180.21
hotpot,123,256,baai,False,"Which French aristocrat and military officer who fought in the American Revolutionary War visited this historic home located at Enfield, Halifax County, North Carolina, known as The Cellar?",Marquis de Lafayette,Marquis de Lafayette.,0,1060.26
hotpot,123,256,baai,False,"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,House of Fraser.,1,1113.58
hotpot,123,256,baai,False,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,yes,"Yes, they did.",0,1081.48
hotpot,123,256,baai,False,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,The Braes o' Bowhether.,1,1142.67
hotpot,123,256,baai,False,Who conducted the negotiations  with the owners and the longest serving commandant of Auschwitz concentration and extermination camp?,Rudolf Höss,Degesch and Höss.,1,1086.67
hotpot,123,256,baai,False,Are Phlebodium and Pieris both species of ferns?,no,"No, they are not.",1,1079.73
hotpot,123,256,baai,False,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,Colonie,1,1113.22
hotpot,123,256,baai,False,In what year was the coach who led the 2007 South Carolina Gamecocks football team in his third season as USC head coach born?,1945,Steve Spurrier.,0,966.36
hotpot,123,256,baai,False,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",American Pie.,0,1174.47
hotpot,123,256,baai,False,What are some foods that may have been served at the Hawaiin Cottage?,"poi, Kalua pig, poke, lomi salmon, opihi, haupia",Fresh meat.,0,1158.29
hotpot,123,256,baai,False,Who covered the song I Love You by Chris Write?,People! and The Carnabeats,Dolly Parton.,0,1072.09
